risk_id,l1,l2,l3,l4_label,match_rank_for_policy,similarity,document_id,year,period,title,title_clean,issuing_institution,doc_type_source_label,publication_source,subject_classification,url,pdf_url,source_quote,source_quote_type,policy_reference,korean_policy_definition
RISK-REF-0533,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,"Intellectual, property, intellectual property",Copyright - authorship,2,0.5897239674913478,policy_nl_ai_search_storage|SH2_PLC20260364799,2026,2022-2026,생성형 인공지능의 저작물 학습에 대한 저작권법상 공정이용 안내서,생성형 인공지능의 저작물 학습에 대한 저작권법상 공정이용 안내서,"문화체육관광부, 한국저작권위원회",정책보고서,,문화체육관광 > 문화체육관광일반,,,생성형 인공지능의 저작물 학습에 대한 저작권법상 공정이용 안내서,official_title,"문화체육관광부, 한국저작권위원회 (2026), 「생성형 인공지능의 저작물 학습에 대한 저작권법상 공정이용 안내서」","한국 정책보고서에서는 이 위험을 “생성형 인공지능의 저작물 학습에 대한 저작권법상 공정이용 안내서”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Copyright - authorship' 위험으로 정의한다."
RISK-REF-0533,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,"Intellectual, property, intellectual property",Copyright - authorship,4,0.587383213022146,policy_nl_trend|SH2_PLC20250358542,2025,2022-2026,생성형 AI를 위한 문화 콘텐츠 데이터의 제약,생성형 AI를 위한 문화 콘텐츠 데이터의 제약,한국문화정보원,보고서,"문화정보 이슈리포트, 2025-05호(제65호)","문화체육관광 > 문화예술, 과학기술 > 과학기술진흥",,,생성형 AI를 위한 문화 콘텐츠 데이터의 제약,official_title,"한국문화정보원 (2025), 「생성형 AI를 위한 문화 콘텐츠 데이터의 제약」","한국 정책보고서에서는 이 위험을 “생성형 AI를 위한 문화 콘텐츠 데이터의 제약”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Copyright - authorship' 위험으로 정의한다."
RISK-REF-0533,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,"Intellectual, property, intellectual property",Copyright - authorship,2,0.5853795845579881,policy_nl_trend|SH2_PLC20260364799,2026,2022-2026,생성형 인공지능의 저작물 학습에 대한 저작권법상 공정이용 안내서,생성형 인공지능의 저작물 학습에 대한 저작권법상 공정이용 안내서,한국저작권위원회,정책자료,,문화체육관광 > 문화체육관광일반,,,생성형 인공지능의 저작물 학습에 대한 저작권법상 공정이용 안내서,official_title,"한국저작권위원회 (2026), 「생성형 인공지능의 저작물 학습에 대한 저작권법상 공정이용 안내서」","한국 정책보고서에서는 이 위험을 “생성형 인공지능의 저작물 학습에 대한 저작권법상 공정이용 안내서”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Copyright - authorship' 위험으로 정의한다."
RISK-REF-0533,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,"Intellectual, property, intellectual property",Copyright - authorship,2,0.5811826640000816,policy_nl_trend|SH2_PLC20250356270,2023,2022-2026,생성형 AI 저작권 안내서,생성형 AI 저작권 안내서,한국저작권위원회,정책자료,"저작권관계자료, 2023-10",문화체육관광 > 문화예술,,,생성형 AI 저작권 안내서,official_title,"한국저작권위원회 (2023), 「생성형 AI 저작권 안내서」","한국 정책보고서에서는 이 위험을 “생성형 AI 저작권 안내서”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Copyright - authorship' 위험으로 정의한다."
RISK-REF-0533,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,"Intellectual, property, intellectual property",Copyright - authorship,3,0.5806597119433031,policy_nl_trend|SH2_PLC20250350390,2024,2022-2026,"독일 함부르크 지방법원, 인공지능(AI) 학습 데이터셋(Dataset) 생성을 위한 사진 이미지 복제의 저작권 침해 부정","독일 함부르크 지방법원, 인공지능(AI) 학습 데이터셋(Dataset) 생성을 위한 사진 이미지 복제의 저작권 침해 부정",한국저작권보호원,보고서,,문화체육관광 > 문화예술,,,"독일 함부르크 지방법원, 인공지능(AI) 학습 데이터셋(Dataset) 생성을 위한 사진 이미지 복제의 저작권 침해 부정",official_title,"한국저작권보호원 (2024), 「독일 함부르크 지방법원, 인공지능(AI) 학습 데이터셋(Dataset) 생성을 위한 사진 이미지 복제의 저작권 침해 부정」","한국 정책보고서에서는 이 위험을 “독일 함부르크 지방법원, 인공지능(AI) 학습 데이터셋(Dataset) 생성을 위한 사진 이미지 복제의 저작권 침해 부정”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Copyright - authorship' 위험으로 정의한다."
RISK-REF-0533,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,"Intellectual, property, intellectual property",Copyright - authorship,2,0.5786454633229823,policy_nl_trend|SH2_PLC20250356266,2025,2022-2026,생성형 인공지능 활용 저작물의 저작권 등록 안내서,생성형 인공지능 활용 저작물의 저작권 등록 안내서,한국저작권위원회,정책자료,"저작권관계자료, 2025-02",문화체육관광 > 문화예술,,,생성형 인공지능 활용 저작물의 저작권 등록 안내서,official_title,"한국저작권위원회 (2025), 「생성형 인공지능 활용 저작물의 저작권 등록 안내서」","한국 정책보고서에서는 이 위험을 “생성형 인공지능 활용 저작물의 저작권 등록 안내서”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Copyright - authorship' 위험으로 정의한다."
RISK-REF-0533,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,"Intellectual, property, intellectual property",Copyright - authorship,2,0.5694281994788863,policy_nl_ai_search_storage|UH1_00000141642478,2025,2022-2026,인공지능과 저작권 : 제1-2부 / 미국. 저작권청 [연구기관] 임원선[1962-] 옮김,인공지능과 저작권 : 제1-2부 / 미국. 저작권청 [연구기관] 임원선[1962-] 옮김,한국저작권위원회,정책보고서,,,,,인공지능과 저작권 : 제1-2부 / 미국. 저작권청 [연구기관] 임원선[1962-] 옮김,official_title,"한국저작권위원회 (2025), 「인공지능과 저작권 : 제1-2부 / 미국. 저작권청 [연구기관] 임원선[1962-] 옮김」","한국 정책보고서에서는 이 위험을 “인공지능과 저작권 : 제1-2부 / 미국. 저작권청 [연구기관] 임원선[1962-] 옮김”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Copyright - authorship' 위험으로 정의한다."
RISK-REF-0537,Discrimination and toxic content,Unfair discrimination and misrepresentation,"Bias, data, fairness",Algorithmic discrimination,3,0.5772096989814995,policy_nl_ai_search_storage|UH1_00000139488389,2021,2017-2021,인슈어테크분야의 비정형 문서 데이터 추출을 위한 딥러닝 기반 분석 및 분류 기술 개발 : 최종보고서 = Development of deep learning based document analysis and classification for data extraction of unstructured document in insurance tech,인슈어테크분야의 비정형 문서 데이터 추출을 위한 딥러닝 기반 분석 및 분류 기술 개발 : 최종보고서,과학기술정보통신부,정책보고서,,산업·통상·중소기업 > 산업진흥·고도화,,,인슈어테크분야의 비정형 문서 데이터 추출을 위한 딥러닝 기반 분석 및 분류 기술 개발 : 최종보고서,official_title,"과학기술정보통신부 (2021), 「인슈어테크분야의 비정형 문서 데이터 추출을 위한 딥러닝 기반 분석 및 분류 기술 개발 : 최종보고서」","한국 정책보고서에서는 이 위험을 “인슈어테크분야의 비정형 문서 데이터 추출을 위한 딥러닝 기반 분석 및 분류 기술 개발 : 최종보고서”라는 문맥에서 다룬다. 본 연구는 이를 차별적 배분, 유해 콘텐츠, 특정 집단 배제 또는 표현상 위해와 관련해 한국 정책 문헌에서 관찰되는 'Algorithmic discrimination' 위험으로 정의한다."
RISK-REF-0539,Misinformation and information-ecosystem harms,Pollution of information ecosystem and loss of consensus reality,"Epistemics, epistemics erosion, eroded",Erosion of society,2,0.6035920349299538,policy_nl_ai_search_storage|UH1_00000139294155,2021,2017-2021,딥러닝 기술과 전기화학적/파괴역학적 분석을 이용한 시스템의 부식파손 및 수명예측 플랫폼 : 학문균형발전 최종(결과)보고서 = Development of corrosion failure and life prediction platform using deep learning technique and electrochemical / fracture analysis,딥러닝 기술과 전기화학적/파괴역학적 분석을 이용한 시스템의 부식파손 및 수명예측 플랫폼 : 학문균형발전 최종(결과)보고서,[교육부],정책보고서,,산업·통상·중소기업 > 에너지및자원개발,,,딥러닝 기술과 전기화학적/파괴역학적 분석을 이용한 시스템의 부식파손 및 수명예측 플랫폼 : 학문균형발전 최종(결과)보고서,official_title,"[교육부] (2021), 「딥러닝 기술과 전기화학적/파괴역학적 분석을 이용한 시스템의 부식파손 및 수명예측 플랫폼 : 학문균형발전 최종(결과)보고서」","한국 정책보고서에서는 이 위험을 “딥러닝 기술과 전기화학적/파괴역학적 분석을 이용한 시스템의 부식파손 및 수명예측 플랫폼 : 학문균형발전 최종(결과)보고서”라는 문맥에서 다룬다. 본 연구는 이를 허위정보, 딥페이크, 정보 조작 또는 사회적 신뢰 훼손와 관련해 한국 정책 문헌에서 관찰되는 'Erosion of society' 위험으로 정의한다."
RISK-REF-0541,Malicious use and weaponization,"Fraud, scams, and targeted manipulation","Writing research, risk, research ai",AI-enabled deception,1,0.6121458700827668,policy_nl_trend|SH2_PLC20190230890,2018,2017-2021,인공지능 생성 증거와 전문법칙,인공지능 생성 증거와 전문법칙,대검찰청,보고서,,"과학기술 > 과학기술연구, 공공질서및안전 > 법무및검찰",,,인공지능 생성 증거와 전문법칙,official_title,"대검찰청 (2018), 「인공지능 생성 증거와 전문법칙」","한국 정책보고서에서는 이 위험을 “인공지능 생성 증거와 전문법칙”라는 문맥에서 다룬다. 본 연구는 이를 악의적 사용, 범죄적 남용, 군사적 전용 또는 무기화와 관련해 한국 정책 문헌에서 관찰되는 'AI-enabled deception' 위험으로 정의한다."
RISK-REF-0541,Malicious use and weaponization,"Fraud, scams, and targeted manipulation","Writing research, risk, research ai",AI-enabled deception,2,0.5970901727825447,policy_nl_trend|SH2_PLC20260364458,2025,2022-2026,생성형 AI 활용 격차와 AI 리터러시,생성형 AI 활용 격차와 AI 리터러시,한국언론진흥재단,보고서,"연구서, 2025-09",통신 > 방송통신,,,생성형 AI 활용 격차와 AI 리터러시,official_title,"한국언론진흥재단 (2025), 「생성형 AI 활용 격차와 AI 리터러시」","한국 정책보고서에서는 이 위험을 “생성형 AI 활용 격차와 AI 리터러시”라는 문맥에서 다룬다. 본 연구는 이를 악의적 사용, 범죄적 남용, 군사적 전용 또는 무기화와 관련해 한국 정책 문헌에서 관찰되는 'AI-enabled deception' 위험으로 정의한다."
RISK-REF-0541,Malicious use and weaponization,"Fraud, scams, and targeted manipulation","Writing research, risk, research ai",AI-enabled deception,2,0.5929924145561245,policy_nl_ai_search_storage|SH2_PLC20250352335,2024,2022-2026,생성형 AI 기술을 활용한 국제지식재산연수원 교육 운영 개선 방안,생성형 AI 기술을 활용한 국제지식재산연수원 교육 운영 개선 방안,"특허청, 국제지식재산연수원, 충남대학교",정책보고서,,"산업·통상·중소기업 > 산업·중소기업일반, 과학기술 > 과학기술진흥",,,생성형 AI 기술을 활용한 국제지식재산연수원 교육 운영 개선 방안,official_title,"특허청, 국제지식재산연수원, 충남대학교 (2024), 「생성형 AI 기술을 활용한 국제지식재산연수원 교육 운영 개선 방안」","한국 정책보고서에서는 이 위험을 “생성형 AI 기술을 활용한 국제지식재산연수원 교육 운영 개선 방안”라는 문맥에서 다룬다. 본 연구는 이를 악의적 사용, 범죄적 남용, 군사적 전용 또는 무기화와 관련해 한국 정책 문헌에서 관찰되는 'AI-enabled deception' 위험으로 정의한다."
RISK-REF-0541,Malicious use and weaponization,"Fraud, scams, and targeted manipulation","Writing research, risk, research ai",AI-enabled deception,3,0.5904357851545001,policy_nl_ai_search_storage|SH2_PLC20260364458,2025,2022-2026,생성 형 AI 활용 격차와 AI 리터러시,생성 형 AI 활용 격차와 AI 리터러시,한국언론진흥재단,정책보고서,"연구서, 2025-09",통신 > 방송통신,,,생성 형 AI 활용 격차와 AI 리터러시,official_title,"한국언론진흥재단 (2025), 「생성 형 AI 활용 격차와 AI 리터러시」","한국 정책보고서에서는 이 위험을 “생성 형 AI 활용 격차와 AI 리터러시”라는 문맥에서 다룬다. 본 연구는 이를 악의적 사용, 범죄적 남용, 군사적 전용 또는 무기화와 관련해 한국 정책 문헌에서 관찰되는 'AI-enabled deception' 위험으로 정의한다."
RISK-REF-0541,Malicious use and weaponization,"Fraud, scams, and targeted manipulation","Writing research, risk, research ai",AI-enabled deception,1,0.5794588957438577,policy_nl_trend|SH2_PLC20180223645,2017,2017-2021,"딥러닝 : 인공지능의 과거, 현재 그리고 미래","딥러닝 : 인공지능의 과거, 현재 그리고 미래",에너지경제연구원,세미나자료,,"과학기술 > 과학기술연구, 산업·통상·중소기업 > 에너지및자원개발",,,"딥러닝 : 인공지능의 과거, 현재 그리고 미래",official_title,"에너지경제연구원 (2017), 「딥러닝 : 인공지능의 과거, 현재 그리고 미래」","한국 정책보고서에서는 이 위험을 “딥러닝 : 인공지능의 과거, 현재 그리고 미래”라는 문맥에서 다룬다. 본 연구는 이를 악의적 사용, 범죄적 남용, 군사적 전용 또는 무기화와 관련해 한국 정책 문헌에서 관찰되는 'AI-enabled deception' 위험으로 정의한다."
RISK-REF-0541,Malicious use and weaponization,"Fraud, scams, and targeted manipulation","Writing research, risk, research ai",AI-enabled deception,4,0.5771430496144976,policy_nl_trend|SH2_PLC20260365207,2025,2022-2026,생성형 AI와 뉴스저작권 보호 방안,생성형 AI와 뉴스저작권 보호 방안,한국언론진흥재단,보고서,"한국언론진흥재단 지정주제 연구보고서, 2025-01",통신 > 방송통신,,,생성형 AI와 뉴스저작권 보호 방안,official_title,"한국언론진흥재단 (2025), 「생성형 AI와 뉴스저작권 보호 방안」","한국 정책보고서에서는 이 위험을 “생성형 AI와 뉴스저작권 보호 방안”라는 문맥에서 다룬다. 본 연구는 이를 악의적 사용, 범죄적 남용, 군사적 전용 또는 무기화와 관련해 한국 정책 문헌에서 관찰되는 'AI-enabled deception' 위험으로 정의한다."
RISK-REF-0541,Malicious use and weaponization,"Fraud, scams, and targeted manipulation","Writing research, risk, research ai",AI-enabled deception,2,0.5766975743099306,policy_nl_ai_search_storage|UH1_00000139294140,2020,2017-2021,딥러닝 기반 합성CT 생성 시스템 정량적 검증 및 평가 : 방사선바이오의료기술개발 사업 = Quantitative verification and evaluation of deep learning based synthetic CT generation system : research program for radiation biomedical technology development,딥러닝 기반 합성CT 생성 시스템 정량적 검증 및 평가 : 방사선바이오의료기술개발 사업,과학기술정보통신부,정책보고서,,보건 > 보건의료,,,딥러닝 기반 합성CT 생성 시스템 정량적 검증 및 평가 : 방사선바이오의료기술개발 사업,official_title,"과학기술정보통신부 (2020), 「딥러닝 기반 합성CT 생성 시스템 정량적 검증 및 평가 : 방사선바이오의료기술개발 사업」","한국 정책보고서에서는 이 위험을 “딥러닝 기반 합성CT 생성 시스템 정량적 검증 및 평가 : 방사선바이오의료기술개발 사업”라는 문맥에서 다룬다. 본 연구는 이를 악의적 사용, 범죄적 남용, 군사적 전용 또는 무기화와 관련해 한국 정책 문헌에서 관찰되는 'AI-enabled deception' 위험으로 정의한다."
RISK-REF-0541,Malicious use and weaponization,"Fraud, scams, and targeted manipulation","Writing research, risk, research ai",AI-enabled deception,2,0.5762541249494012,policy_nl_trend|SH2_PLC20250352335,2024,2022-2026,생성형 AI 기술을 활용한 국제지식재산연수원 교육 운영 개선 방안,생성형 AI 기술을 활용한 국제지식재산연수원 교육 운영 개선 방안,국제지식재산연수원 : 충남대학교,보고서,,"산업·통상·중소기업 > 산업·중소기업일반, 과학기술 > 과학기술진흥",,,생성형 AI 기술을 활용한 국제지식재산연수원 교육 운영 개선 방안,official_title,"국제지식재산연수원 : 충남대학교 (2024), 「생성형 AI 기술을 활용한 국제지식재산연수원 교육 운영 개선 방안」","한국 정책보고서에서는 이 위험을 “생성형 AI 기술을 활용한 국제지식재산연수원 교육 운영 개선 방안”라는 문맥에서 다룬다. 본 연구는 이를 악의적 사용, 범죄적 남용, 군사적 전용 또는 무기화와 관련해 한국 정책 문헌에서 관찰되는 'AI-enabled deception' 위험으로 정의한다."
RISK-REF-0541,Malicious use and weaponization,"Fraud, scams, and targeted manipulation","Writing research, risk, research ai",AI-enabled deception,1,0.5711037373742931,policy_nl_ai_search_storage|UH1_00000134127125,2019,2017-2021,인공지능 심층학습 기반의 빅데이터 동영상 컨텐츠 분석 및 문장표현 기법 : 중견연구자지원사업 최종(결과)보고서 = Big data video contents analysis and description based on artificial intelligence -deep learning,인공지능 심층학습 기반의 빅데이터 동영상 컨텐츠 분석 및 문장표현 기법 : 중견연구자지원사업 최종(결과)보고서,한국연구재단,정책보고서,,통신 > 방송통신,,,인공지능 심층학습 기반의 빅데이터 동영상 컨텐츠 분석 및 문장표현 기법 : 중견연구자지원사업 최종(결과)보고서,official_title,"한국연구재단 (2019), 「인공지능 심층학습 기반의 빅데이터 동영상 컨텐츠 분석 및 문장표현 기법 : 중견연구자지원사업 최종(결과)보고서」","한국 정책보고서에서는 이 위험을 “인공지능 심층학습 기반의 빅데이터 동영상 컨텐츠 분석 및 문장표현 기법 : 중견연구자지원사업 최종(결과)보고서”라는 문맥에서 다룬다. 본 연구는 이를 악의적 사용, 범죄적 남용, 군사적 전용 또는 무기화와 관련해 한국 정책 문헌에서 관찰되는 'AI-enabled deception' 위험으로 정의한다."
RISK-REF-0541,Malicious use and weaponization,"Fraud, scams, and targeted manipulation","Writing research, risk, research ai",AI-enabled deception,2,0.5638594315273222,policy_nl_trend|SH2_PLC20190232047,2018,2017-2021,딥러닝 기반 고성능 얼굴인식 기술 동향 (Research Trends for Deep Learning-Based High-Performance Face Recognition Technology),딥러닝 기반 고성능 얼굴인식 기술 동향 (Research Trends for Deep Learning-Based High-Performance Face Recognition Technology),한국전자통신연구원,보고서,"전자통신동향분석, 제33권 제4호 (통권 172)","통신 > 방송통신, 과학기술 > 과학기술연구",,,딥러닝 기반 고성능 얼굴인식 기술 동향 (Research Trends for Deep Learning-Based High-Performance Face Recognition Technology),official_title,"한국전자통신연구원 (2018), 「딥러닝 기반 고성능 얼굴인식 기술 동향 (Research Trends for Deep Learning-Based High-Performance Face Recognition Technology)」","한국 정책보고서에서는 이 위험을 “딥러닝 기반 고성능 얼굴인식 기술 동향 (Research Trends for Deep Learning-Based High-Performance Face Recognition Technology)”라는 문맥에서 다룬다. 본 연구는 이를 악의적 사용, 범죄적 남용, 군사적 전용 또는 무기화와 관련해 한국 정책 문헌에서 관찰되는 'AI-enabled deception' 위험으로 정의한다."
RISK-REF-0559,Privacy and security harms,Compromise of privacy by leaking or correctly inferring sensitive information,Domain-specific AI - effects on humans and other living beings: non-existential risks,Privacy violation,2,0.6538824307826664,policy_nl_trend|SH2_PLC20220288977,2020,2017-2021,인공지능 환경의 프라이버시 보호 방안 연구,인공지능 환경의 프라이버시 보호 방안 연구,한국인터넷진흥원,정책자료,,"통신 > 방송통신, 일반공공행정 > 개인정보",,,인공지능 환경의 프라이버시 보호 방안 연구,official_title,"한국인터넷진흥원 (2020), 「인공지능 환경의 프라이버시 보호 방안 연구」","한국 정책보고서에서는 이 위험을 “인공지능 환경의 프라이버시 보호 방안 연구”라는 문맥에서 다룬다. 본 연구는 이를 개인정보·프라이버시 침해, 보안 취약성 또는 사이버 위협와 관련해 한국 정책 문헌에서 관찰되는 'Privacy violation' 위험으로 정의한다."
RISK-REF-0559,Privacy and security harms,Compromise of privacy by leaking or correctly inferring sensitive information,Domain-specific AI - effects on humans and other living beings: non-existential risks,Privacy violation,1,0.6457018561148218,policy_nl_ai_search_storage|UH1_00000139212428,2022,2022-2026,얼굴변형에 강인하고 프라이버시 보호가 가능한 머신러닝 기반의 얼굴인식 기술에 관한 연구 = A study on machine learning based face recognition technology robust to face deformation and privacy,얼굴변형에 강인하고 프라이버시 보호가 가능한 머신러닝 기반의 얼굴인식 기술에 관한 연구,과학기술정보통신부,정책보고서,,통신 > 방송통신,,,얼굴변형에 강인하고 프라이버시 보호가 가능한 머신러닝 기반의 얼굴인식 기술에 관한 연구,official_title,"과학기술정보통신부 (2022), 「얼굴변형에 강인하고 프라이버시 보호가 가능한 머신러닝 기반의 얼굴인식 기술에 관한 연구」","한국 정책보고서에서는 이 위험을 “얼굴변형에 강인하고 프라이버시 보호가 가능한 머신러닝 기반의 얼굴인식 기술에 관한 연구”라는 문맥에서 다룬다. 본 연구는 이를 개인정보·프라이버시 침해, 보안 취약성 또는 사이버 위협와 관련해 한국 정책 문헌에서 관찰되는 'Privacy violation' 위험으로 정의한다."
RISK-REF-0559,Privacy and security harms,Compromise of privacy by leaking or correctly inferring sensitive information,Domain-specific AI - effects on humans and other living beings: non-existential risks,Privacy violation,4,0.6386599239145007,policy_nl_trend|SH2_PLC20250349875,2025,2022-2026,인공지능과 개인정보보호의 긴장과 조화,인공지능과 개인정보보호의 긴장과 조화,한국법제연구원,보고서,"AI 법제 Insight, 제25-1호",일반공공행정 > 개인정보,,,인공지능과 개인정보보호의 긴장과 조화,official_title,"한국법제연구원 (2025), 「인공지능과 개인정보보호의 긴장과 조화」","한국 정책보고서에서는 이 위험을 “인공지능과 개인정보보호의 긴장과 조화”라는 문맥에서 다룬다. 본 연구는 이를 개인정보·프라이버시 침해, 보안 취약성 또는 사이버 위협와 관련해 한국 정책 문헌에서 관찰되는 'Privacy violation' 위험으로 정의한다."
RISK-REF-0559,Privacy and security harms,Compromise of privacy by leaking or correctly inferring sensitive information,Domain-specific AI - effects on humans and other living beings: non-existential risks,Privacy violation,2,0.6190259895850073,policy_nl_trend|SH2_PLC20260366724,2025,2022-2026,인공지능 개발에 있어 개인정보처리의 합법성 제고 방안,인공지능 개발에 있어 개인정보처리의 합법성 제고 방안,한국법제연구원,보고서,연구개발적립금사업,일반공공행정 > 개인정보,,,인공지능 개발에 있어 개인정보처리의 합법성 제고 방안,official_title,"한국법제연구원 (2025), 「인공지능 개발에 있어 개인정보처리의 합법성 제고 방안」","한국 정책보고서에서는 이 위험을 “인공지능 개발에 있어 개인정보처리의 합법성 제고 방안”라는 문맥에서 다룬다. 본 연구는 이를 개인정보·프라이버시 침해, 보안 취약성 또는 사이버 위협와 관련해 한국 정책 문헌에서 관찰되는 'Privacy violation' 위험으로 정의한다."
RISK-REF-0559,Privacy and security harms,Compromise of privacy by leaking or correctly inferring sensitive information,Domain-specific AI - effects on humans and other living beings: non-existential risks,Privacy violation,5,0.6145018479344899,policy_nl_trend|SH2_PLC20250350378,2025,2022-2026,"AI 기술과 개인정보 보호를 둘러싼 논란 : 이탈리아, 오픈AI에 1500만 유로 과장금 부과","AI 기술과 개인정보 보호를 둘러싼 논란 : 이탈리아, 오픈AI에 1500만 유로 과장금 부과",한국언론진흥재단,보고서,"KPF미디어브리프, 2025년 1호",일반공공행정 > 개인정보,,,"AI 기술과 개인정보 보호를 둘러싼 논란 : 이탈리아, 오픈AI에 1500만 유로 과장금 부과",official_title,"한국언론진흥재단 (2025), 「AI 기술과 개인정보 보호를 둘러싼 논란 : 이탈리아, 오픈AI에 1500만 유로 과장금 부과」","한국 정책보고서에서는 이 위험을 “AI 기술과 개인정보 보호를 둘러싼 논란 : 이탈리아, 오픈AI에 1500만 유로 과장금 부과”라는 문맥에서 다룬다. 본 연구는 이를 개인정보·프라이버시 침해, 보안 취약성 또는 사이버 위협와 관련해 한국 정책 문헌에서 관찰되는 'Privacy violation' 위험으로 정의한다."
RISK-REF-0559,Privacy and security harms,Compromise of privacy by leaking or correctly inferring sensitive information,Domain-specific AI - effects on humans and other living beings: non-existential risks,Privacy violation,3,0.5974514904156522,policy_nl_ai_search_storage|UH1_00000139293269,2022,2022-2026,"빅데이터, 인공지능, 프라이버시 기술을 기반으로 한 질병정보 제공 시스템 개발 구축 및 운영 = Disease information system development, deployment and operation using bigdata, artificial intelligence , and data privacy technologies","빅데이터, 인공지능, 프라이버시 기술을 기반으로 한 질병정보 제공 시스템 개발 구축 및 운영",과학기술정보통신부,정책보고서,,보건 > 보건의료,,,"빅데이터, 인공지능, 프라이버시 기술을 기반으로 한 질병정보 제공 시스템 개발 구축 및 운영",official_title,"과학기술정보통신부 (2022), 「빅데이터, 인공지능, 프라이버시 기술을 기반으로 한 질병정보 제공 시스템 개발 구축 및 운영」","한국 정책보고서에서는 이 위험을 “빅데이터, 인공지능, 프라이버시 기술을 기반으로 한 질병정보 제공 시스템 개발 구축 및 운영”라는 문맥에서 다룬다. 본 연구는 이를 개인정보·프라이버시 침해, 보안 취약성 또는 사이버 위협와 관련해 한국 정책 문헌에서 관찰되는 'Privacy violation' 위험으로 정의한다."
RISK-REF-0559,Privacy and security harms,Compromise of privacy by leaking or correctly inferring sensitive information,Domain-specific AI - effects on humans and other living beings: non-existential risks,Privacy violation,5,0.5708071908110753,policy_nl_trend|SH2_PLC20250353514,2025,2022-2026,인공지능 시대 개인정보 거버넌스 강화를 위한 대토론회,인공지능 시대 개인정보 거버넌스 강화를 위한 대토론회,국회입법조사처,보고서,"NARS Brief, 제89호",일반공공행정 > 개인정보,,,인공지능 시대 개인정보 거버넌스 강화를 위한 대토론회,official_title,"국회입법조사처 (2025), 「인공지능 시대 개인정보 거버넌스 강화를 위한 대토론회」","한국 정책보고서에서는 이 위험을 “인공지능 시대 개인정보 거버넌스 강화를 위한 대토론회”라는 문맥에서 다룬다. 본 연구는 이를 개인정보·프라이버시 침해, 보안 취약성 또는 사이버 위협와 관련해 한국 정책 문헌에서 관찰되는 'Privacy violation' 위험으로 정의한다."
RISK-REF-0559,Privacy and security harms,Compromise of privacy by leaking or correctly inferring sensitive information,Domain-specific AI - effects on humans and other living beings: non-existential risks,Privacy violation,1,0.5635498325494313,policy_nl_trend|SH2_PLC20230318176,2023,2022-2026,지능형 안면인식기술로 처리되는 개인영상정보의 규율에 관한 법제연구,지능형 안면인식기술로 처리되는 개인영상정보의 규율에 관한 법제연구,한국법제연구원,보고서,"법제연구, 제64호","일반공공행정 > 개인정보, 일반공공행정 > 법제",,,지능형 안면인식기술로 처리되는 개인영상정보의 규율에 관한 법제연구,official_title,"한국법제연구원 (2023), 「지능형 안면인식기술로 처리되는 개인영상정보의 규율에 관한 법제연구」","한국 정책보고서에서는 이 위험을 “지능형 안면인식기술로 처리되는 개인영상정보의 규율에 관한 법제연구”라는 문맥에서 다룬다. 본 연구는 이를 개인정보·프라이버시 침해, 보안 취약성 또는 사이버 위협와 관련해 한국 정책 문헌에서 관찰되는 'Privacy violation' 위험으로 정의한다."
RISK-REF-0560,Human agency and interaction harms,Loss of human agency and autonomy,Domain-specific AI - effects on humans and other living beings: non-existential risks,Human dignity/respect,5,0.6206066794625882,policy_nl_trend|SH2_PLC20160158747,2016,2012-2016,인공지능 시대 일자리 문제에 대처하는 인간의 품격,인공지능 시대 일자리 문제에 대처하는 인간의 품격,한국노동연구원,정책자료,,사회복지 > 고용노동,,,인공지능 시대 일자리 문제에 대처하는 인간의 품격,official_title,"한국노동연구원 (2016), 「인공지능 시대 일자리 문제에 대처하는 인간의 품격」","한국 정책보고서에서는 이 위험을 “인공지능 시대 일자리 문제에 대처하는 인간의 품격”라는 문맥에서 다룬다. 본 연구는 이를 인간 자율성, 통제권, 감독, 상호작용 안전성 또는 과의존와 관련해 한국 정책 문헌에서 관찰되는 'Human dignity/respect' 위험으로 정의한다."
